N,NPfix,envs,germs,hards,pA,pGermBH,pGermWT,bankLength,wB
1291.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.8
3593.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.8
10000.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.8
1.0,1.0,es,gs,hs,1.0,0.5,0.7,5,0.99
2.0,0.9558,es,gs,hs,1.0,0.5,0.7,5,0.99
7.0,0.65317,es,gs,hs,1.0,0.5,0.7,5,0.99
21.0,0.5143949999999999,es,gs,hs,1.0,0.5,0.7,5,0.99
59.0,0.281017,es,gs,hs,1.0,0.5,0.7,5,0.99
166.0,0.0297139999999999,es,gs,hs,1.0,0.5,0.7,5,0.99
464.0,0.0,es,gs,hs,1.0,0.5,0.7,5,0.99
1291.0,0.0,es,gs,hs,1.0,0.5,0.7,5,0.99
3593.0,0.0,es,gs,hs,1.0,0.5,0.7,5,0.99
10000.0,0.0,es,gs,hs,1.0,0.5,0.7,5,0.99
1.0,1.0,es,gs,ss,0.25,0.7,0.9,5,0.9
2.0,0.98125,es,gs,ss,0.25,0.7,0.9,5,0.9
7.0,0.802837,es,gs,ss,0.25,0.7,0.9,5,0.9
21.0,0.758856,es,gs,ss,0.25,0.7,0.9,5,0.9
59.0,0.730125,es,gs,ss,0.25,0.7,0.9,5,0.9
166.0,0.665494,es,gs,ss,0.25,0.7,0.9,5,0.9
464.0,0.462608,es,gs,ss,0.25,0.7,0.9,5,0.9
1291.0,0.171703,es,gs,ss,0.25,0.7,0.9,5,0.9
3593.0,0.0,es,gs,ss,0.25,0.7,0.9,5,0.9
10000.0,0.0,es,gs,ss,0.25,0.7,0.9,5,0.9
1.0,1.0,es,gs,hs,1.0,0.1,0.8,5,0.99
2.0,0.330666,es,gs,hs,1.0,0.1,0.8,5,0.99
7.0,0.0009099999999999,es,gs,hs,1.0,0.1,0.8,5,0.99
21.0,0.0,es,gs,hs,1.0,0.1,0.8,5,0.99
59.0,0.0,es,gs,hs,1.0,0.1,0.8,5,0.99
166.0,0.0,es,gs,hs,1.0,0.1,0.8,5,0.99
464.0,0.0,es,gs,hs,1.0,0.1,0.8,5,0.99
1291.0,0.0,es,gs,hs,1.0,0.1,0.8,5,0.99
3593.0,0.0,es,gs,hs,1.0,0.1,0.8,5,0.99
10000.0,0.0,es,gs,hs,1.0,0.1,0.8,5,0.99
1.0,1.0,es,gs,hs,0.75,0.1,0.8,5,0.95
2.0,0.314678,es,gs,hs,0.75,0.1,0.8,5,0.95
7.0,0.001197,es,gs,hs,0.75,0.1,0.8,5,0.95
21.0,0.0,es,gs,hs,0.75,0.1,0.8,5,0.95
59.0,0.0,es,gs,hs,0.75,0.1,0.8,5,0.95
166.0,0.0,es,gs,hs,0.75,0.1,0.8,5,0.95
464.0,0.0,es,gs,hs,0.75,0.1,0.8,5,0.95
1291.0,0.0,es,gs,hs,0.75,0.1,0.8,5,0.95
3593.0,0.0,es,gs,hs,0.75,0.1,0.8,5,0.95
10000.0,0.0,es,gs,hs,0.75,0.1,0.8,5,0.95
1.0,1.0,es,gs,ss,0.0,0.6,0.8,5,0.85
2.0,1.067686,es,gs,ss,0.0,0.6,0.8,5,0.85
7.0,0.739193,es,gs,ss,0.0,0.6,0.8,5,0.85
21.0,0.654885,es,gs,ss,0.0,0.6,0.8,5,0.85
59.0,0.511294,es,gs,ss,0.0,0.6,0.8,5,0.85
166.0,0.2393719999999999,es,gs,ss,0.0,0.6,0.8,5,0.85
464.0,0.0218079999999999,es,gs,ss,0.0,0.6,0.8,5,0.85
1291.0,0.0,es,gs,ss,0.0,0.6,0.8,5,0.85
3593.0,0.0,es,gs,ss,0.0,0.6,0.8,5,0.85
10000.0,0.0,es,gs,ss,0.0,0.6,0.8,5,0.85
1.0,1.0,es,gs,hs,0.0,0.5,1.0,5,0.99
2.0,0.631218,es,gs,hs,0.0,0.5,1.0,5,0.99
7.0,0.085421,es,gs,hs,0.0,0.5,1.0,5,0.99
21.0,6.3e-05,es,gs,hs,0.0,0.5,1.0,5,0.99
59.0,0.0,es,gs,hs,0.0,0.5,1.0,5,0.99
166.0,0.0,es,gs,hs,0.0,0.5,1.0,5,0.99
464.0,0.0,es,gs,hs,0.0,0.5,1.0,5,0.99
1291.0,0.0,es,gs,hs,0.0,0.5,1.0,5,0.99
3593.0,0.0,es,gs,hs,0.0,0.5,1.0,5,0.99
10000.0,0.0,es,gs,hs,0.0,0.5,1.0,5,0.99
1.0,1.0,es,gs,ss,0.25,0.0,0.9,5,0.85
2.0,0.0,es,gs,ss,0.25,0.0,0.9,5,0.85
7.0,0.0,es,gs,ss,0.25,0.0,0.9,5,0.85
21.0,0.0,es,gs,ss,0.25,0.0,0.9,5,0.85
59.0,0.0,es,gs,ss,0.25,0.0,0.9,5,0.85
166.0,0.0,es,gs,ss,0.25,0.0,0.9,5,0.85
464.0,0.0,es,gs,ss,0.25,0.0,0.9,5,0.85
1291.0,0.0,es,gs,ss,0.25,0.0,0.9,5,0.85
3593.0,0.0,es,gs,ss,0.25,0.0,0.9,5,0.85
10000.0,0.0,es,gs,ss,0.25,0.0,0.9,5,0.85
1.0,1.0,es,gs,hs,0.5,0.2,0.9,5,0.95
2.0,0.515712,es,gs,hs,0.5,0.2,0.9,5,0.95
7.0,0.006167,es,gs,hs,0.5,0.2,0.9,5,0.95
21.0,0.0,es,gs,hs,0.5,0.2,0.9,5,0.95
59.0,0.0,es,gs,hs,0.5,0.2,0.9,5,0.95
166.0,0.0,es,gs,hs,0.5,0.2,0.9,5,0.95
464.0,0.0,es,gs,hs,0.5,0.2,0.9,5,0.95
1291.0,0.0,es,gs,hs,0.5,0.2,0.9,5,0.95
3593.0,0.0,es,gs,hs,0.5,0.2,0.9,5,0.95
10000.0,0.0,es,gs,hs,0.5,0.2,0.9,5,0.95
1.0,1.0,es,gs,ss,0.0,0.3,0.9,5,0.99
2.0,0.588514,es,gs,ss,0.0,0.3,0.9,5,0.99
7.0,0.067795,es,gs,ss,0.0,0.3,0.9,5,0.99
21.0,0.000609,es,gs,ss,0.0,0.3,0.9,5,0.99
59.0,0.0,es,gs,ss,0.0,0.3,0.9,5,0.99
166.0,0.0,es,gs,ss,0.0,0.3,0.9,5,0.99
464.0,0.0,es,gs,ss,0.0,0.3,0.9,5,0.99
1291.0,0.0,es,gs,ss,0.0,0.3,0.9,5,0.99
3593.0,0.0,es,gs,ss,0.0,0.3,0.9,5,0.99
10000.0,0.0,es,gs,ss,0.0,0.3,0.9,5,0.99
1.0,1.0,es,gs,hs,0.0,0.7,0.7,5,0.75
2.0,0.460116,es,gs,hs,0.0,0.7,0.7,5,0.75
7.0,0.016114,es,gs,hs,0.0,0.7,0.7,5,0.75
21.0,0.0,es,gs,hs,0.0,0.7,0.7,5,0.75
59.0,0.0,es,gs,hs,0.0,0.7,0.7,5,0.75
166.0,0.0,es,gs,hs,0.0,0.7,0.7,5,0.75
464.0,0.0,es,gs,hs,0.0,0.7,0.7,5,0.75
1291.0,0.0,es,gs,hs,0.0,0.7,0.7,5,0.75
3593.0,0.0,es,gs,hs,0.0,0.7,0.7,5,0.75
10000.0,0.0,es,gs,hs,0.0,0.7,0.7,5,0.75
1.0,1.0,es,gs,hs,0.75,1.0,0.9,5,0.75
2.0,0.78386,es,gs,hs,0.75,1.0,0.9,5,0.75
7.0,0.839454,es,gs,hs,0.75,1.0,0.9,5,0.75
21.0,0.945609,es,gs,hs,0.75,1.0,0.9,5,0.75
59.0,0.931374,es,gs,hs,0.75,1.0,0.9,5,0.75
166.0,0.7984600000000001,es,gs,hs,0.75,1.0,0.9,5,0.75
464.0,0.486272,es,gs,hs,0.75,1.0,0.9,5,0.75
1291.0,0.122645,es,gs,hs,0.75,1.0,0.9,5,0.75
3593.0,0.0,es,gs,hs,0.75,1.0,0.9,5,0.75
10000.0,0.0,es,gs,hs,0.75,1.0,0.9,5,0.75
1.0,1.0,es,gs,hs,0.75,0.9,0.8,5,0.95
2.0,0.86486,es,gs,hs,0.75,0.9,0.8,5,0.95
7.0,0.986951,es,gs,hs,0.75,0.9,0.8,5,0.95
21.0,1.052373,es,gs,hs,0.75,0.9,0.8,5,0.95
59.0,1.0496690000000002,es,gs,hs,0.75,0.9,0.8,5,0.95
166.0,0.859714,es,gs,hs,0.75,0.9,0.8,5,0.95
464.0,0.799936,es,gs,hs,0.75,0.9,0.8,5,0.95
1291.0,0.806875,es,gs,hs,0.75,0.9,0.8,5,0.95
3593.0,0.758123,es,gs,hs,0.75,0.9,0.8,5,0.95
10000.0,0.69,es,gs,hs,0.75,0.9,0.8,5,0.95
1.0,1.0,es,gs,ss,0.25,0.5,0.8,5,0.99
2.0,0.976804,es,gs,ss,0.25,0.5,0.8,5,0.99
7.0,0.549507,es,gs,ss,0.25,0.5,0.8,5,0.99
21.0,0.352674,es,gs,ss,0.25,0.5,0.8,5,0.99
59.0,0.104312,es,gs,ss,0.25,0.5,0.8,5,0.99
166.0,0.001328,es,gs,ss,0.25,0.5,0.8,5,0.99
464.0,0.0,es,gs,ss,0.25,0.5,0.8,5,0.99
1291.0,0.0,es,gs,ss,0.25,0.5,0.8,5,0.99
3593.0,0.0,es,gs,ss,0.25,0.5,0.8,5,0.99
10000.0,0.0,es,gs,ss,0.25,0.5,0.8,5,0.99
1.0,1.0,es,gs,hs,1.0,0.4,0.9,5,0.85
2.0,0.835406,es,gs,hs,1.0,0.4,0.9,5,0.85
7.0,0.3767749999999999,es,gs,hs,1.0,0.4,0.9,5,0.85
21.0,0.170877,es,gs,hs,1.0,0.4,0.9,5,0.85
59.0,0.013275,es,gs,hs,1.0,0.4,0.9,5,0.85
166.0,0.000166,es,gs,hs,1.0,0.4,0.9,5,0.85
464.0,0.0,es,gs,hs,1.0,0.4,0.9,5,0.85
1291.0,0.0,es,gs,hs,1.0,0.4,0.9,5,0.85
3593.0,0.0,es,gs,hs,1.0,0.4,0.9,5,0.85
10000.0,0.0,es,gs,hs,1.0,0.4,0.9,5,0.85
1.0,1.0,es,gs,hs,0.25,0.3,0.7,5,0.95
2.0,0.620916,es,gs,hs,0.25,0.3,0.7,5,0.95
7.0,0.019194,es,gs,hs,0.25,0.3,0.7,5,0.95
21.0,0.0,es,gs,hs,0.25,0.3,0.7,5,0.95
59.0,0.0,es,gs,hs,0.25,0.3,0.7,5,0.95
166.0,0.0,es,gs,hs,0.25,0.3,0.7,5,0.95
464.0,0.0,es,gs,hs,0.25,0.3,0.7,5,0.95
1291.0,0.0,es,gs,hs,0.25,0.3,0.7,5,0.95
3593.0,0.0,es,gs,hs,0.25,0.3,0.7,5,0.95
10000.0,0.0,es,gs,hs,0.25,0.3,0.7,5,0.95
1.0,1.0,es,gs,ss,0.25,0.7,0.9,5,0.8
2.0,0.979278,es,gs,ss,0.25,0.7,0.9,5,0.8
7.0,0.7994979999999999,es,gs,ss,0.25,0.7,0.9,5,0.8
21.0,0.770259,es,gs,ss,0.25,0.7,0.9,5,0.8
59.0,0.731364,es,gs,ss,0.25,0.7,0.9,5,0.8
166.0,0.646404,es,gs,ss,0.25,0.7,0.9,5,0.8
464.0,0.499728,es,gs,ss,0.25,0.7,0.9,5,0.8
1291.0,0.1923589999999999,es,gs,ss,0.25,0.7,0.9,5,0.8
3593.0,0.007186,es,gs,ss,0.25,0.7,0.9,5,0.8
10000.0,0.0,es,gs,ss,0.25,0.7,0.9,5,0.8
1.0,1.0,es,gs,hs,1.0,0.9,0.8,5,0.99
2.0,0.942062,es,gs,hs,1.0,0.9,0.8,5,0.99
7.0,1.098391,es,gs,hs,1.0,0.9,0.8,5,0.99
21.0,1.090614,es,gs,hs,1.0,0.9,0.8,5,0.99
59.0,1.083063,es,gs,hs,1.0,0.9,0.8,5,0.99
166.0,1.078668,es,gs,hs,1.0,0.9,0.8,5,0.99
464.0,1.08344,es,gs,hs,1.0,0.9,0.8,5,0.99
1291.0,1.139953,es,gs,hs,1.0,0.9,0.8,5,0.99
3593.0,1.318631,es,gs,hs,1.0,0.9,0.8,5,0.99
10000.0,1.45,es,gs,hs,1.0,0.9,0.8,5,0.99
1.0,1.0,es,gs,hs,1.0,0.7,1.0,5,0.75
2.0,0.855898,es,gs,hs,1.0,0.7,1.0,5,0.75
7.0,0.8855350000000001,es,gs,hs,1.0,0.7,1.0,5,0.75
21.0,0.7507499999999999,es,gs,hs,1.0,0.7,1.0,5,0.75
59.0,0.767472,es,gs,hs,1.0,0.7,1.0,5,0.75
166.0,0.720108,es,gs,hs,1.0,0.7,1.0,5,0.75
464.0,0.636144,es,gs,hs,1.0,0.7,1.0,5,0.75
1291.0,0.379554,es,gs,hs,1.0,0.7,1.0,5,0.75
3593.0,0.0790459999999999,es,gs,hs,1.0,0.7,1.0,5,0.75
10000.0,0.0,es,gs,hs,1.0,0.7,1.0,5,0.75
1.0,1.0,es,gs,hs,0.25,0.7,0.8,5,0.95
2.0,0.709536,es,gs,hs,0.25,0.7,0.8,5,0.95
7.0,0.437157,es,gs,hs,0.25,0.7,0.8,5,0.95
21.0,0.054138,es,gs,hs,0.25,0.7,0.8,5,0.95
59.0,0.0404739999999999,es,gs,hs,0.25,0.7,0.8,5,0.95
166.0,0.245016,es,gs,hs,0.25,0.7,0.8,5,0.95
464.0,0.26216,es,gs,hs,0.25,0.7,0.8,5,0.95
1291.0,0.224634,es,gs,hs,0.25,0.7,0.8,5,0.95
3593.0,0.172464,es,gs,hs,0.25,0.7,0.8,5,0.95
10000.0,0.0699999999999999,es,gs,hs,0.25,0.7,0.8,5,0.95
1.0,1.0,es,gs,hs,0.5,0.0,0.8,5,0.9
2.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.9
7.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.9
21.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.9
59.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.9
166.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.9
464.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.9
1291.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.9
3593.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.9
10000.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.9
1.0,1.0,es,gs,ss,0.25,0.5,0.7,5,0.8
2.0,1.13309,es,gs,ss,0.25,0.5,0.7,5,0.8
7.0,0.625534,es,gs,ss,0.25,0.5,0.7,5,0.8
21.0,0.403956,es,gs,ss,0.25,0.5,0.7,5,0.8
59.0,0.116997,es,gs,ss,0.25,0.5,0.7,5,0.8
166.0,0.001328,es,gs,ss,0.25,0.5,0.7,5,0.8
464.0,0.0,es,gs,ss,0.25,0.5,0.7,5,0.8
1291.0,0.0,es,gs,ss,0.25,0.5,0.7,5,0.8
3593.0,0.0,es,gs,ss,0.25,0.5,0.7,5,0.8
10000.0,0.0,es,gs,ss,0.25,0.5,0.7,5,0.8
1.0,1.0,es,gs,ss,0.25,0.1,0.7,5,0.99
2.0,0.320302,es,gs,ss,0.25,0.1,0.7,5,0.99
7.0,0.000742,es,gs,ss,0.25,0.1,0.7,5,0.99
21.0,0.0,es,gs,ss,0.25,0.1,0.7,5,0.99
59.0,0.0,es,gs,ss,0.25,0.1,0.7,5,0.99
166.0,0.0,es,gs,ss,0.25,0.1,0.7,5,0.99
464.0,0.0,es,gs,ss,0.25,0.1,0.7,5,0.99
1291.0,0.0,es,gs,ss,0.25,0.1,0.7,5,0.99
3593.0,0.0,es,gs,ss,0.25,0.1,0.7,5,0.99
10000.0,0.0,es,gs,ss,0.25,0.1,0.7,5,0.99
1.0,1.0,es,gs,hs,0.0,0.3,0.8,5,0.75
2.0,0.39342,es,gs,hs,0.0,0.3,0.8,5,0.75
7.0,0.001463,es,gs,hs,0.0,0.3,0.8,5,0.75
21.0,0.0,es,gs,hs,0.0,0.3,0.8,5,0.75
59.0,0.0,es,gs,hs,0.0,0.3,0.8,5,0.75
166.0,0.0,es,gs,hs,0.0,0.3,0.8,5,0.75
464.0,0.0,es,gs,hs,0.0,0.3,0.8,5,0.75
1291.0,0.0,es,gs,hs,0.0,0.3,0.8,5,0.75
3593.0,0.0,es,gs,hs,0.0,0.3,0.8,5,0.75
10000.0,0.0,es,gs,hs,0.0,0.3,0.8,5,0.75
1.0,1.0,es,gs,ss,0.0,1.0,0.7,5,0.8
2.0,1.461842,es,gs,ss,0.0,1.0,0.7,5,0.8
7.0,1.610889,es,gs,ss,0.0,1.0,0.7,5,0.8
21.0,1.546965,es,gs,ss,0.0,1.0,0.7,5,0.8
59.0,1.557659,es,gs,ss,0.0,1.0,0.7,5,0.8
166.0,1.709966,es,gs,ss,0.0,1.0,0.7,5,0.8
464.0,2.100992,es,gs,ss,0.0,1.0,0.7,5,0.8
1291.0,3.4857,es,gs,ss,0.0,1.0,0.7,5,0.8
3593.0,8.756141,es,gs,ss,0.0,1.0,0.7,5,0.8
10000.0,23.540000000000003,es,gs,ss,0.0,1.0,0.7,5,0.8
1.0,1.0,es,gs,ss,0.0,1.0,0.9,5,0.99
2.0,1.183476,es,gs,ss,0.0,1.0,0.9,5,0.99
7.0,1.152018,es,gs,ss,0.0,1.0,0.9,5,0.99
21.0,1.12329,es,gs,ss,0.0,1.0,0.9,5,0.99
59.0,1.12336,es,gs,ss,0.0,1.0,0.9,5,0.99
166.0,1.118176,es,gs,ss,0.0,1.0,0.9,5,0.99
464.0,1.11592,es,gs,ss,0.0,1.0,0.9,5,0.99
1291.0,1.050874,es,gs,ss,0.0,1.0,0.9,5,0.99
3593.0,1.009633,es,gs,ss,0.0,1.0,0.9,5,0.99
10000.0,1.09,es,gs,ss,0.0,1.0,0.9,5,0.99
1.0,1.0,es,gs,hs,0.75,0.3,0.9,5,0.75
2.0,0.689368,es,gs,hs,0.75,0.3,0.9,5,0.75
7.0,0.047908,es,gs,hs,0.75,0.3,0.9,5,0.75
21.0,0.030261,es,gs,hs,0.75,0.3,0.9,5,0.75
59.0,0.001711,es,gs,hs,0.75,0.3,0.9,5,0.75
166.0,0.0,es,gs,hs,0.75,0.3,0.9,5,0.75
464.0,0.0,es,gs,hs,0.75,0.3,0.9,5,0.75
1291.0,0.0,es,gs,hs,0.75,0.3,0.9,5,0.75
3593.0,0.0,es,gs,hs,0.75,0.3,0.9,5,0.75
10000.0,0.0,es,gs,hs,0.75,0.3,0.9,5,0.75
1.0,1.0,es,gs,hs,0.5,0.0,0.8,5,0.75
2.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.75
7.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.75
21.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.75
59.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.75
166.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.75
464.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.75
1291.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.75
3593.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.75
10000.0,0.0,es,gs,hs,0.5,0.0,0.8,5,0.75
1.0,1.0,es,gs,hs,0.5,0.9,0.9,5,0.8
2.0,0.6959,es,gs,hs,0.5,0.9,0.9,5,0.8
7.0,0.596379,es,gs,hs,0.5,0.9,0.9,5,0.8
21.0,0.619248,es,gs,hs,0.5,0.9,0.9,5,0.8
59.0,0.367098,es,gs,hs,0.5,0.9,0.9,5,0.8
166.0,0.004482,es,gs,hs,0.5,0.9,0.9,5,0.8
464.0,0.0830559999999999,es,gs,hs,0.5,0.9,0.9,5,0.8
1291.0,0.224634,es,gs,hs,0.5,0.9,0.9,5,0.8
3593.0,0.3018119999999999,es,gs,hs,0.5,0.9,0.9,5,0.8
10000.0,0.41,es,gs,hs,0.5,0.9,0.9,5,0.8
1.0,1.0,es,gs,ss,0.25,0.3,1.0,5,0.8
2.0,0.473608,es,gs,ss,0.25,0.3,1.0,5,0.8
7.0,0.067032,es,gs,ss,0.25,0.3,1.0,5,0.8
21.0,0.000441,es,gs,ss,0.25,0.3,1.0,5,0.8
59.0,0.0,es,gs,ss,0.25,0.3,1.0,5,0.8
166.0,0.0,es,gs,ss,0.25,0.3,1.0,5,0.8
464.0,0.0,es,gs,ss,0.25,0.3,1.0,5,0.8
1291.0,0.0,es,gs,ss,0.25,0.3,1.0,5,0.8
3593.0,0.0,es,gs,ss,0.25,0.3,1.0,5,0.8
10000.0,0.0,es,gs,ss,0.25,0.3,1.0,5,0.8
1.0,1.0,es,gs,hs,0.25,1.0,0.7,5,0.95
2.0,0.72134,es,gs,hs,0.25,1.0,0.7,5,0.95
7.0,0.5901559999999999,es,gs,hs,0.25,1.0,0.7,5,0.95
21.0,0.628152,es,gs,hs,0.25,1.0,0.7,5,0.95
59.0,0.736261,es,gs,hs,0.25,1.0,0.7,5,0.95
166.0,0.757956,es,gs,hs,0.25,1.0,0.7,5,0.95
464.0,0.609696,es,gs,hs,0.25,1.0,0.7,5,0.95
1291.0,0.280147,es,gs,hs,0.25,1.0,0.7,5,0.95
3593.0,0.014372,es,gs,hs,0.25,1.0,0.7,5,0.95
10000.0,0.0,es,gs,hs,0.25,1.0,0.7,5,0.95
1.0,1.0,es,gs,hs,0.5,0.4,0.7,5,0.75
2.0,0.700004,es,gs,hs,0.5,0.4,0.7,5,0.75
7.0,0.084938,es,gs,hs,0.5,0.4,0.7,5,0.75
21.0,0.000147,es,gs,hs,0.5,0.4,0.7,5,0.75
59.0,0.0,es,gs,hs,0.5,0.4,0.7,5,0.75
166.0,0.000166,es,gs,hs,0.5,0.4,0.7,5,0.75
464.0,0.0,es,gs,hs,0.5,0.4,0.7,5,0.75
1291.0,0.001291,es,gs,hs,0.5,0.4,0.7,5,0.75
3593.0,0.0,es,gs,hs,0.5,0.4,0.7,5,0.75
10000.0,0.0,es,gs,hs,0.5,0.4,0.7,5,0.75
1.0,1.0,es,gs,hs,0.75,0.0,1.0,5,0.85
2.0,0.0,es,gs,hs,0.75,0.0,1.0,5,0.85
7.0,0.0,es,gs,hs,0.75,0.0,1.0,5,0.85
21.0,0.0,es,gs,hs,0.75,0.0,1.0,5,0.85
59.0,0.0,es,gs,hs,0.75,0.0,1.0,5,0.85
166.0,0.0,es,gs,hs,0.75,0.0,1.0,5,0.85
464.0,0.0,es,gs,hs,0.75,0.0,1.0,5,0.85
1291.0,0.0,es,gs,hs,0.75,0.0,1.0,5,0.85
3593.0,0.0,es,gs,hs,0.75,0.0,1.0,5,0.85
10000.0,0.0,es,gs,hs,0.75,0.0,1.0,5,0.85
1.0,1.0,es,gs,hs,0.0,1.0,0.8,5,0.75
2.0,0.438928,es,gs,hs,0.0,1.0,0.8,5,0.75
7.0,0.041874,es,gs,hs,0.0,1.0,0.8,5,0.75
21.0,0.0,es,gs,hs,0.0,1.0,0.8,5,0.75
59.0,0.0,es,gs,hs,0.0,1.0,0.8,5,0.75
166.0,0.0,es,gs,hs,0.0,1.0,0.8,5,0.75
464.0,0.0,es,gs,hs,0.0,1.0,0.8,5,0.75
1291.0,0.0,es,gs,hs,0.0,1.0,0.8,5,0.75
3593.0,0.0,es,gs,hs,0.0,1.0,0.8,5,0.75
10000.0,0.0,es,gs,hs,0.0,1.0,0.8,5,0.75
1.0,1.0,es,gs,ss,0.0,0.7,1.0,5,0.95
2.0,0.805832,es,gs,ss,0.0,0.7,1.0,5,0.95
7.0,0.717934,es,gs,ss,0.0,0.7,1.0,5,0.95
21.0,0.6902280000000001,es,gs,ss,0.0,0.7,1.0,5,0.95
59.0,0.658735,es,gs,ss,0.0,0.7,1.0,5,0.95
166.0,0.61005,es,gs,ss,0.0,0.7,1.0,5,0.95
464.0,0.41992,es,gs,ss,0.0,0.7,1.0,5,0.95
1291.0,0.169121,es,gs,ss,0.0,0.7,1.0,5,0.95
3593.0,0.0,es,gs,ss,0.0,0.7,1.0,5,0.95
10000.0,0.0,es,gs,ss,0.0,0.7,1.0,5,0.95
1.0,1.0,es,gs,hs,0.0,0.9,0.9,5,0.95
2.0,0.59575,es,gs,hs,0.0,0.9,0.9,5,0.95
7.0,0.292586,es,gs,hs,0.0,0.9,0.9,5,0.95
21.0,0.051492,es,gs,hs,0.0,0.9,0.9,5,0.95
59.0,0.0,es,gs,hs,0.0,0.9,0.9,5,0.95
166.0,0.0,es,gs,hs,0.0,0.9,0.9,5,0.95
464.0,0.0,es,gs,hs,0.0,0.9,0.9,5,0.95
1291.0,0.0,es,gs,hs,0.0,0.9,0.9,5,0.95
3593.0,0.0,es,gs,hs,0.0,0.9,0.9,5,0.95
10000.0,0.0,es,gs,hs,0.0,0.9,0.9,5,0.95
1.0,1.0,es,gs,hs,0.5,0.9,1.0,5,0.9
2.0,0.706598,es,gs,hs,0.5,0.9,1.0,5,0.9
7.0,0.7269990000000001,es,gs,hs,0.5,0.9,1.0,5,0.9
21.0,0.904344,es,gs,hs,0.5,0.9,1.0,5,0.9
59.0,0.99179,es,gs,hs,0.5,0.9,1.0,5,0.9
166.0,0.539998,es,gs,hs,0.5,0.9,1.0,5,0.9
464.0,0.630112,es,gs,hs,0.5,0.9,1.0,5,0.9
1291.0,0.867552,es,gs,hs,0.5,0.9,1.0,5,0.9
3593.0,2.1845440000000003,es,gs,hs,0.5,0.9,1.0,5,0.9
10000.0,6.16,es,gs,hs,0.5,0.9,1.0,5,0.9
1.0,1.0,es,gs,hs,0.25,0.2,0.7,5,0.85
2.0,0.44711,es,gs,hs,0.25,0.2,0.7,5,0.85
7.0,0.003913,es,gs,hs,0.25,0.2,0.7,5,0.85
21.0,0.0,es,gs,hs,0.25,0.2,0.7,5,0.85
59.0,0.0,es,gs,hs,0.25,0.2,0.7,5,0.85
166.0,0.0,es,gs,hs,0.25,0.2,0.7,5,0.85
464.0,0.0,es,gs,hs,0.25,0.2,0.7,5,0.85
1291.0,0.0,es,gs,hs,0.25,0.2,0.7,5,0.85
3593.0,0.0,es,gs,hs,0.25,0.2,0.7,5,0.85
10000.0,0.0,es,gs,hs,0.25,0.2,0.7,5,0.85
1.0,1.0,es,gs,hs,1.0,0.5,0.9,5,0.95
2.0,0.879952,es,gs,hs,1.0,0.5,0.9,5,0.95
7.0,0.61047,es,gs,hs,1.0,0.5,0.9,5,0.95
21.0,0.461748,es,gs,hs,1.0,0.5,0.9,5,0.95
59.0,0.255647,es,gs,hs,1.0,0.5,0.9,5,0.95
166.0,0.029216,es,gs,hs,1.0,0.5,0.9,5,0.95
464.0,0.0,es,gs,hs,1.0,0.5,0.9,5,0.95
1291.0,0.0,es,gs,hs,1.0,0.5,0.9,5,0.95
3593.0,0.0,es,gs,hs,1.0,0.5,0.9,5,0.95
10000.0,0.0,es,gs,hs,1.0,0.5,0.9,5,0.95
1.0,1.0,es,gs,hs,0.25,1.0,0.7,5,0.9
2.0,0.6915,es,gs,hs,0.25,1.0,0.7,5,0.9
7.0,0.486871,es,gs,hs,0.25,1.0,0.7,5,0.9
21.0,0.396417,es,gs,hs,0.25,1.0,0.7,5,0.9
59.0,0.347333,es,gs,hs,0.25,1.0,0.7,5,0.9
166.0,0.269086,es,gs,hs,0.25,1.0,0.7,5,0.9
464.0,0.113216,es,gs,hs,0.25,1.0,0.7,5,0.9
1291.0,0.005164,es,gs,hs,0.25,1.0,0.7,5,0.9
3593.0,0.0,es,gs,hs,0.25,1.0,0.7,5,0.9
10000.0,0.0,es,gs,hs,0.25,1.0,0.7,5,0.9
1.0,1.0,es,gs,hs,0.75,0.8,0.8,5,0.85
2.0,0.847278,es,gs,hs,0.75,0.8,0.8,5,0.85
7.0,0.91196,es,gs,hs,0.75,0.8,0.8,5,0.85
21.0,0.977844,es,gs,hs,0.75,0.8,0.8,5,0.85
59.0,0.738444,es,gs,hs,0.75,0.8,0.8,5,0.85
