N,NPfix,fits,germs,hards,pGermBH,pGermWT,bankLength,fmean,fvar
215.0,0.16555,fd,gs,ss,0.6,0.9,5,0.9,0.1
464.0,0.01392,fd,gs,ss,0.6,0.9,5,0.9,0.1
1000.0,0.0,fd,gs,ss,0.6,0.9,5,0.9,0.1
1.0,1.0,fs,gs,hs,0.9,0.8,5,1.0,0.05
2.0,0.6511,fs,gs,hs,0.9,0.8,5,1.0,0.05
4.0,0.50972,fs,gs,hs,0.9,0.8,5,1.0,0.05
10.0,0.3488,fs,gs,hs,0.9,0.8,5,1.0,0.05
21.0,0.23163,fs,gs,hs,0.9,0.8,5,1.0,0.05
46.0,0.04692,fs,gs,hs,0.9,0.8,5,1.0,0.05
100.0,0.0,fs,gs,hs,0.9,0.8,5,1.0,0.05
215.0,0.0,fs,gs,hs,0.9,0.8,5,1.0,0.05
464.0,0.0,fs,gs,hs,0.9,0.8,5,1.0,0.05
1000.0,0.0,fs,gs,hs,0.9,0.8,5,1.0,0.05
1.0,1.0,fs,gs,ss,0.7,0.5,7,1.1,0.01
2.0,1.57588,fs,gs,ss,0.7,0.5,7,1.1,0.01
4.0,1.8804,fs,gs,ss,0.7,0.5,7,1.1,0.01
10.0,1.5811,fs,gs,ss,0.7,0.5,7,1.1,0.01
21.0,1.68861,fs,gs,ss,0.7,0.5,7,1.1,0.01
46.0,1.93062,fs,gs,ss,0.7,0.5,7,1.1,0.01
100.0,2.625,fs,gs,ss,0.7,0.5,7,1.1,0.01
215.0,4.4075,fs,gs,ss,0.7,0.5,7,1.1,0.01
464.0,8.75568,fs,gs,ss,0.7,0.5,7,1.1,0.01
1000.0,18.62,fs,gs,ss,0.7,0.5,7,1.1,0.01
1.0,1.0,fd,gs,hs,0.8,0.5,7,0.9,0.01
2.0,0.62246,fd,gs,hs,0.8,0.5,7,0.9,0.01
4.0,0.3628,fd,gs,hs,0.8,0.5,7,0.9,0.01
10.0,0.0605,fd,gs,hs,0.8,0.5,7,0.9,0.01
21.0,0.00126,fd,gs,hs,0.8,0.5,7,0.9,0.01
46.0,0.0,fd,gs,hs,0.8,0.5,7,0.9,0.01
100.0,0.0,fd,gs,hs,0.8,0.5,7,0.9,0.01
215.0,0.0,fd,gs,hs,0.8,0.5,7,0.9,0.01
464.0,0.0,fd,gs,hs,0.8,0.5,7,0.9,0.01
1000.0,0.0,fd,gs,hs,0.8,0.5,7,0.9,0.01
1.0,1.0,fd,gs,ss,0.6,0.8,5,0.9,0.05
2.0,1.0718,fd,gs,ss,0.6,0.8,5,0.9,0.05
4.0,0.86452,fd,gs,ss,0.6,0.8,5,0.9,0.05
10.0,0.7101999999999999,fd,gs,ss,0.6,0.8,5,0.9,0.05
21.0,0.65079,fd,gs,ss,0.6,0.8,5,0.9,0.05
46.0,0.5681,fd,gs,ss,0.6,0.8,5,0.9,0.05
100.0,0.365,fd,gs,ss,0.6,0.8,5,0.9,0.05
215.0,0.1569499999999999,fd,gs,ss,0.6,0.8,5,0.9,0.05
464.0,0.00928,fd,gs,ss,0.6,0.8,5,0.9,0.05
1000.0,0.0,fd,gs,ss,0.6,0.8,5,0.9,0.05
1.0,1.0,fs,gs,hs,0.9,0.8,5,1.1,0.05
2.0,0.72548,fs,gs,hs,0.9,0.8,5,1.1,0.05
4.0,0.65816,fs,gs,hs,0.9,0.8,5,1.1,0.05
10.0,0.6980999999999999,fs,gs,hs,0.9,0.8,5,1.1,0.05
21.0,0.87675,fs,gs,hs,0.9,0.8,5,1.1,0.05
46.0,1.04558,fs,gs,hs,0.9,0.8,5,1.1,0.05
100.0,0.79,fs,gs,hs,0.9,0.8,5,1.1,0.05
215.0,0.9116,fs,gs,hs,0.9,0.8,5,1.1,0.05
464.0,0.94192,fs,gs,hs,0.9,0.8,5,1.1,0.05
1000.0,1.02,fs,gs,hs,0.9,0.8,5,1.1,0.05
1.0,1.0,fs,gs,ss,0.7,0.5,7,1.0,0.01
2.0,1.56796,fs,gs,ss,0.7,0.5,7,1.0,0.01
4.0,1.89108,fs,gs,ss,0.7,0.5,7,1.0,0.01
10.0,1.5811,fs,gs,ss,0.7,0.5,7,1.0,0.01
21.0,1.66362,fs,gs,ss,0.7,0.5,7,1.0,0.01
46.0,1.99456,fs,gs,ss,0.7,0.5,7,1.0,0.01
100.0,2.611,fs,gs,ss,0.7,0.5,7,1.0,0.01
215.0,4.2656,fs,gs,ss,0.7,0.5,7,1.0,0.01
464.0,9.15008,fs,gs,ss,0.7,0.5,7,1.0,0.01
1000.0,19.75,fs,gs,ss,0.7,0.5,7,1.0,0.01
1.0,1.0,fs,gs,hs,0.9,1.0,5,1.0,0.1
2.0,0.6095,fs,gs,hs,0.9,1.0,5,1.0,0.1
4.0,0.48696,fs,gs,hs,0.9,1.0,5,1.0,0.1
10.0,0.3583999999999999,fs,gs,hs,0.9,1.0,5,1.0,0.1
21.0,0.21693,fs,gs,hs,0.9,1.0,5,1.0,0.1
46.0,0.04232,fs,gs,hs,0.9,1.0,5,1.0,0.1
100.0,0.0,fs,gs,hs,0.9,1.0,5,1.0,0.1
215.0,0.0,fs,gs,hs,0.9,1.0,5,1.0,0.1
464.0,0.0,fs,gs,hs,0.9,1.0,5,1.0,0.1
1000.0,0.0,fs,gs,hs,0.9,1.0,5,1.0,0.1
1.0,1.0,fd,gs,hs,0.5,0.5,7,1.1,0.01
2.0,0.80756,fd,gs,hs,0.5,0.5,7,1.1,0.01
4.0,0.5648,fd,gs,hs,0.5,0.5,7,1.1,0.01
10.0,0.0837,fd,gs,hs,0.5,0.5,7,1.1,0.01
21.0,0.25221,fd,gs,hs,0.5,0.5,7,1.1,0.01
46.0,0.54924,fd,gs,hs,0.5,0.5,7,1.1,0.01
100.0,0.674,fd,gs,hs,0.5,0.5,7,1.1,0.01
215.0,0.8320500000000001,fd,gs,hs,0.5,0.5,7,1.1,0.01
464.0,0.94192,fd,gs,hs,0.5,0.5,7,1.1,0.01
1000.0,1.0399999999999998,fd,gs,hs,0.5,0.5,7,1.1,0.01
1.0,1.0,fd,gs,ss,0.9,0.5,3,1.1,0.1
2.0,1.64368,fd,gs,ss,0.9,0.5,3,1.1,0.1
4.0,2.3132,fd,gs,ss,0.9,0.5,3,1.1,0.1
10.0,3.245,fd,gs,ss,0.9,0.5,3,1.1,0.1
21.0,5.55387,fd,gs,ss,0.9,0.5,3,1.1,0.1
46.0,11.769100000000002,fd,gs,ss,0.9,0.5,3,1.1,0.1
100.0,25.348,fd,gs,ss,0.9,0.5,3,1.1,0.1
215.0,54.96475,fd,gs,ss,0.9,0.5,3,1.1,0.1
464.0,119.16912,fd,gs,ss,0.9,0.5,3,1.1,0.1
1000.0,258.92,fd,gs,ss,0.9,0.5,3,1.1,0.1
1.0,1.0,fd,gs,ss,0.5,0.9,5,1.1,0.1
2.0,0.82766,fd,gs,ss,0.5,0.9,5,1.1,0.1
4.0,0.59212,fd,gs,ss,0.5,0.9,5,1.1,0.1
10.0,0.4383999999999999,fd,gs,ss,0.5,0.9,5,1.1,0.1
21.0,0.3196199999999999,fd,gs,ss,0.5,0.9,5,1.1,0.1
46.0,0.14582,fd,gs,ss,0.5,0.9,5,1.1,0.1
100.0,0.019,fd,gs,ss,0.5,0.9,5,1.1,0.1
215.0,0.0,fd,gs,ss,0.5,0.9,5,1.1,0.1
464.0,0.0,fd,gs,ss,0.5,0.9,5,1.1,0.1
1000.0,0.0,fd,gs,ss,0.5,0.9,5,1.1,0.1
1.0,1.0,fd,gs,hs,0.5,0.5,7,1.0,0.01
2.0,0.71534,fd,gs,hs,0.5,0.5,7,1.0,0.01
4.0,0.40156,fd,gs,hs,0.5,0.5,7,1.0,0.01
10.0,0.0208,fd,gs,hs,0.5,0.5,7,1.0,0.01
21.0,0.0,fd,gs,hs,0.5,0.5,7,1.0,0.01
46.0,0.0,fd,gs,hs,0.5,0.5,7,1.0,0.01
100.0,0.0,fd,gs,hs,0.5,0.5,7,1.0,0.01
215.0,0.0,fd,gs,hs,0.5,0.5,7,1.0,0.01
464.0,0.0,fd,gs,hs,0.5,0.5,7,1.0,0.01
1000.0,0.0,fd,gs,hs,0.5,0.5,7,1.0,0.01
1.0,1.0,fs,gs,ss,0.7,0.5,7,1.0,0.1
2.0,1.56702,fs,gs,ss,0.7,0.5,7,1.0,0.1
4.0,1.88204,fs,gs,ss,0.7,0.5,7,1.0,0.1
10.0,1.592,fs,gs,ss,0.7,0.5,7,1.0,0.1
21.0,1.67937,fs,gs,ss,0.7,0.5,7,1.0,0.1
46.0,1.95776,fs,gs,ss,0.7,0.5,7,1.0,0.1
100.0,2.627,fs,gs,ss,0.7,0.5,7,1.0,0.1
215.0,4.46985,fs,gs,ss,0.7,0.5,7,1.0,0.1
464.0,8.62576,fs,gs,ss,0.7,0.5,7,1.0,0.1
1000.0,18.67,fs,gs,ss,0.7,0.5,7,1.0,0.1
1.0,1.0,fd,gs,ss,0.5,0.9,5,0.9,0.05
2.0,0.82056,fd,gs,ss,0.5,0.9,5,0.9,0.05
4.0,0.60068,fd,gs,ss,0.5,0.9,5,0.9,0.05
10.0,0.4438,fd,gs,ss,0.5,0.9,5,0.9,0.05
21.0,0.3108,fd,gs,ss,0.5,0.9,5,0.9,0.05
46.0,0.1412199999999999,fd,gs,ss,0.5,0.9,5,0.9,0.05
100.0,0.025,fd,gs,ss,0.5,0.9,5,0.9,0.05
215.0,0.0,fd,gs,ss,0.5,0.9,5,0.9,0.05
464.0,0.0,fd,gs,ss,0.5,0.9,5,0.9,0.05
1000.0,0.0,fd,gs,ss,0.5,0.9,5,0.9,0.05
1.0,1.0,fs,gs,ss,1.0,0.9,5,1.1,0.1
2.0,1.1797,fs,gs,ss,1.0,0.9,5,1.1,0.1
4.0,1.17272,fs,gs,ss,1.0,0.9,5,1.1,0.1
10.0,1.1507,fs,gs,ss,1.0,0.9,5,1.1,0.1
21.0,1.13148,fs,gs,ss,1.0,0.9,5,1.1,0.1
46.0,1.11964,fs,gs,ss,1.0,0.9,5,1.1,0.1
100.0,1.128,fs,gs,ss,1.0,0.9,5,1.1,0.1
215.0,1.118,fs,gs,ss,1.0,0.9,5,1.1,0.1
464.0,1.1832,fs,gs,ss,1.0,0.9,5,1.1,0.1
1000.0,1.17,fs,gs,ss,1.0,0.9,5,1.1,0.1
1.0,1.0,fs,gs,ss,0.7,0.6,7,1.1,0.1
2.0,1.43814,fs,gs,ss,0.7,0.6,7,1.1,0.1
4.0,1.51072,fs,gs,ss,0.7,0.6,7,1.1,0.1
10.0,1.2176,fs,gs,ss,0.7,0.6,7,1.1,0.1
21.0,1.19112,fs,gs,ss,0.7,0.6,7,1.1,0.1
46.0,1.1891,fs,gs,ss,0.7,0.6,7,1.1,0.1
100.0,1.315,fs,gs,ss,0.7,0.6,7,1.1,0.1
215.0,1.46415,fs,gs,ss,0.7,0.6,7,1.1,0.1
464.0,1.7307199999999998,fs,gs,ss,0.7,0.6,7,1.1,0.1
1000.0,2.49,fs,gs,ss,0.7,0.6,7,1.1,0.1
1.0,1.0,fd,gs,ss,0.8,0.8,3,0.9,0.1
2.0,1.21154,fd,gs,ss,0.8,0.8,3,0.9,0.1
4.0,1.14676,fd,gs,ss,0.8,0.8,3,0.9,0.1
10.0,1.0247000000000002,fd,gs,ss,0.8,0.8,3,0.9,0.1
21.0,0.98784,fd,gs,ss,0.8,0.8,3,0.9,0.1
46.0,0.9959,fd,gs,ss,0.8,0.8,3,0.9,0.1
100.0,1.015,fd,gs,ss,0.8,0.8,3,0.9,0.1
215.0,1.0406,fd,gs,ss,0.8,0.8,3,0.9,0.1
464.0,1.07184,fd,gs,ss,0.8,0.8,3,0.9,0.1
1000.0,1.1,fd,gs,ss,0.8,0.8,3,0.9,0.1
1.0,1.0,fs,gs,hs,0.7,0.9,5,0.9,0.05
2.0,0.57248,fs,gs,hs,0.7,0.9,5,0.9,0.05
4.0,0.3098,fs,gs,hs,0.7,0.9,5,0.9,0.05
10.0,0.0314,fs,gs,hs,0.7,0.9,5,0.9,0.05
21.0,0.00021,fs,gs,hs,0.7,0.9,5,0.9,0.05
46.0,0.0,fs,gs,hs,0.7,0.9,5,0.9,0.05
100.0,0.0,fs,gs,hs,0.7,0.9,5,0.9,0.05
215.0,0.0,fs,gs,hs,0.7,0.9,5,0.9,0.05
464.0,0.0,fs,gs,hs,0.7,0.9,5,0.9,0.05
1000.0,0.0,fs,gs,hs,0.7,0.9,5,0.9,0.05
1.0,1.0,fs,gs,ss,0.6,0.9,3,1.0,0.1
2.0,0.87862,fs,gs,ss,0.6,0.9,3,1.0,0.1
4.0,0.68668,fs,gs,ss,0.6,0.9,3,1.0,0.1
10.0,0.499,fs,gs,ss,0.6,0.9,3,1.0,0.1
21.0,0.30261,fs,gs,ss,0.6,0.9,3,1.0,0.1
46.0,0.09798,fs,gs,ss,0.6,0.9,3,1.0,0.1
100.0,0.005,fs,gs,ss,0.6,0.9,3,1.0,0.1
215.0,0.0,fs,gs,ss,0.6,0.9,3,1.0,0.1
464.0,0.0,fs,gs,ss,0.6,0.9,3,1.0,0.1
1000.0,0.0,fs,gs,ss,0.6,0.9,3,1.0,0.1
1.0,1.0,fd,gs,ss,0.8,0.9,5,1.1,0.05
2.0,1.0501,fd,gs,ss,0.8,0.9,5,1.1,0.05
4.0,0.97228,fd,gs,ss,0.8,0.9,5,1.1,0.05
10.0,0.8933000000000001,fd,gs,ss,0.8,0.9,5,1.1,0.05
21.0,0.87318,fd,gs,ss,0.8,0.9,5,1.1,0.05
46.0,0.87768,fd,gs,ss,0.8,0.9,5,1.1,0.05
100.0,0.878,fd,gs,ss,0.8,0.9,5,1.1,0.05
215.0,0.8900999999999999,fd,gs,ss,0.8,0.9,5,1.1,0.05
464.0,0.88624,fd,gs,ss,0.8,0.9,5,1.1,0.05
1000.0,0.78,fd,gs,ss,0.8,0.9,5,1.1,0.05
1.0,1.0,fs,gs,ss,0.7,0.7,3,0.9,0.1
2.0,1.28378,fs,gs,ss,0.7,0.7,3,0.9,0.1
4.0,1.21344,fs,gs,ss,0.7,0.7,3,0.9,0.1
10.0,1.0115,fs,gs,ss,0.7,0.7,3,0.9,0.1
21.0,1.01724,fs,gs,ss,0.7,0.7,3,0.9,0.1
46.0,1.06122,fs,gs,ss,0.7,0.7,3,0.9,0.1
100.0,1.019,fs,gs,ss,0.7,0.7,3,0.9,0.1
215.0,1.03845,fs,gs,ss,0.7,0.7,3,0.9,0.1
464.0,1.06256,fs,gs,ss,0.7,0.7,3,0.9,0.1
1000.0,1.0399999999999998,fs,gs,ss,0.7,0.7,3,0.9,0.1
1.0,1.0,fd,gs,ss,0.8,0.9,7,1.1,0.1
2.0,1.05138,fd,gs,ss,0.8,0.9,7,1.1,0.1
4.0,0.95456,fd,gs,ss,0.8,0.9,7,1.1,0.1
10.0,0.8988,fd,gs,ss,0.8,0.9,7,1.1,0.1
21.0,0.87969,fd,gs,ss,0.8,0.9,7,1.1,0.1
46.0,0.90896,fd,gs,ss,0.8,0.9,7,1.1,0.1
100.0,0.8670000000000001,fd,gs,ss,0.8,0.9,7,1.1,0.1
215.0,0.93525,fd,gs,ss,0.8,0.9,7,1.1,0.1
464.0,0.90944,fd,gs,ss,0.8,0.9,7,1.1,0.1
1000.0,0.92,fd,gs,ss,0.8,0.9,7,1.1,0.1
1.0,1.0,fd,gs,ss,0.8,0.9,5,1.0,0.05
2.0,1.0486,fd,gs,ss,0.8,0.9,5,1.0,0.05
4.0,0.96532,fd,gs,ss,0.8,0.9,5,1.0,0.05
10.0,0.9107,fd,gs,ss,0.8,0.9,5,1.0,0.05
21.0,0.87654,fd,gs,ss,0.8,0.9,5,1.0,0.05
46.0,0.90022,fd,gs,ss,0.8,0.9,5,1.0,0.05
100.0,0.92,fd,gs,ss,0.8,0.9,5,1.0,0.05
215.0,0.9245,fd,gs,ss,0.8,0.9,5,1.0,0.05
464.0,0.88624,fd,gs,ss,0.8,0.9,5,1.0,0.05
1000.0,0.79,fd,gs,ss,0.8,0.9,5,1.0,0.05
1.0,1.0,fd,gs,ss,1.0,0.7,5,0.9,0.01
2.0,1.46508,fd,gs,ss,1.0,0.7,5,0.9,0.01
4.0,1.67672,fd,gs,ss,1.0,0.7,5,0.9,0.01
10.0,1.5579999999999998,fd,gs,ss,1.0,0.7,5,0.9,0.01
21.0,1.5603,fd,gs,ss,1.0,0.7,5,0.9,0.01
46.0,1.57826,fd,gs,ss,1.0,0.7,5,0.9,0.01
100.0,1.6049999999999998,fd,gs,ss,1.0,0.7,5,0.9,0.01
215.0,1.80385,fd,gs,ss,1.0,0.7,5,0.9,0.01
464.0,2.31072,fd,gs,ss,1.0,0.7,5,0.9,0.01
1000.0,3.06,fd,gs,ss,1.0,0.7,5,0.9,0.01
1.0,1.0,fd,gs,ss,0.9,0.6,3,1.0,0.1
2.0,1.53682,fd,gs,ss,0.9,0.6,3,1.0,0.1
4.0,1.87564,fd,gs,ss,0.9,0.6,3,1.0,0.1
10.0,2.0519000000000003,fd,gs,ss,0.9,0.6,3,1.0,0.1
21.0,2.68737,fd,gs,ss,0.9,0.6,3,1.0,0.1
46.0,4.55722,fd,gs,ss,0.9,0.6,3,1.0,0.1
100.0,9.355,fd,gs,ss,0.9,0.6,3,1.0,0.1
215.0,19.84665,fd,gs,ss,0.9,0.6,3,1.0,0.1
464.0,42.19616,fd,gs,ss,0.9,0.6,3,1.0,0.1
1000.0,90.24,fd,gs,ss,0.9,0.6,3,1.0,0.1
1.0,1.0,fs,gs,hs,1.0,0.8,5,1.1,0.1
2.0,0.72082,fs,gs,hs,1.0,0.8,5,1.1,0.1
4.0,0.65416,fs,gs,hs,1.0,0.8,5,1.1,0.1
10.0,0.7069000000000001,fs,gs,hs,1.0,0.8,5,1.1,0.1
21.0,0.87717,fs,gs,hs,1.0,0.8,5,1.1,0.1
46.0,1.0672,fs,gs,hs,1.0,0.8,5,1.1,0.1
100.0,1.09,fs,gs,hs,1.0,0.8,5,1.1,0.1
215.0,1.1567,fs,gs,hs,1.0,0.8,5,1.1,0.1
464.0,0.9976,fs,gs,hs,1.0,0.8,5,1.1,0.1
1000.0,0.97,fs,gs,hs,1.0,0.8,5,1.1,0.1
1.0,1.0,fs,gs,hs,0.5,0.8,7,0.9,0.05
2.0,0.597,fs,gs,hs,0.5,0.8,7,0.9,0.05
4.0,0.25228,fs,gs,hs,0.5,0.8,7,0.9,0.05
10.0,0.004,fs,gs,hs,0.5,0.8,7,0.9,0.05
21.0,0.0,fs,gs,hs,0.5,0.8,7,0.9,0.05
46.0,0.0,fs,gs,hs,0.5,0.8,7,0.9,0.05
100.0,0.0,fs,gs,hs,0.5,0.8,7,0.9,0.05
215.0,0.0,fs,gs,hs,0.5,0.8,7,0.9,0.05
464.0,0.0,fs,gs,hs,0.5,0.8,7,0.9,0.05
1000.0,0.0,fs,gs,hs,0.5,0.8,7,0.9,0.05
1.0,1.0,fs,gs,hs,0.9,0.6,3,1.0,0.05
2.0,0.68928,fs,gs,hs,0.9,0.6,3,1.0,0.05
4.0,0.54628,fs,gs,hs,0.9,0.6,3,1.0,0.05
10.0,0.3883,fs,gs,hs,0.9,0.6,3,1.0,0.05
21.0,0.25683,fs,gs,hs,0.9,0.6,3,1.0,0.05
46.0,0.06716,fs,gs,hs,0.9,0.6,3,1.0,0.05
100.0,0.001,fs,gs,hs,0.9,0.6,3,1.0,0.05
215.0,0.0,fs,gs,hs,0.9,0.6,3,1.0,0.05
464.0,0.0,fs,gs,hs,0.9,0.6,3,1.0,0.05
1000.0,0.0,fs,gs,hs,0.9,0.6,3,1.0,0.05
1.0,1.0,fs,gs,ss,0.6,0.5,5,1.1,0.01
2.0,1.51488,fs,gs,ss,0.6,0.5,5,1.1,0.01
4.0,1.66152,fs,gs,ss,0.6,0.5,5,1.1,0.01
10.0,1.429,fs,gs,ss,0.6,0.5,5,1.1,0.01
21.0,1.7820600000000002,fs,gs,ss,0.6,0.5,5,1.1,0.01
46.0,2.6289,fs,gs,ss,0.6,0.5,5,1.1,0.01
100.0,4.93,fs,gs,ss,0.6,0.5,5,1.1,0.01
215.0,10.30495,fs,gs,ss,0.6,0.5,5,1.1,0.01
464.0,22.26736,fs,gs,ss,0.6,0.5,5,1.1,0.01
1000.0,46.28,fs,gs,ss,0.6,0.5,5,1.1,0.01
1.0,1.0,fs,gs,hs,0.7,0.6,3,0.9,0.1
2.0,0.5983,fs,gs,hs,0.7,0.6,3,0.9,0.1
4.0,0.3226,fs,gs,hs,0.7,0.6,3,0.9,0.1
10.0,0.0291999999999999,fs,gs,hs,0.7,0.6,3,0.9,0.1
21.0,0.00042,fs,gs,hs,0.7,0.6,3,0.9,0.1
46.0,0.0,fs,gs,hs,0.7,0.6,3,0.9,0.1
100.0,0.0,fs,gs,hs,0.7,0.6,3,0.9,0.1
215.0,0.0,fs,gs,hs,0.7,0.6,3,0.9,0.1
464.0,0.0,fs,gs,hs,0.7,0.6,3,0.9,0.1
1000.0,0.0,fs,gs,hs,0.7,0.6,3,0.9,0.1
1.0,1.0,fs,gs,hs,0.8,0.8,7,1.0,0.05
2.0,0.65794,fs,gs,hs,0.8,0.8,7,1.0,0.05
4.0,0.4898,fs,gs,hs,0.8,0.8,7,1.0,0.05
10.0,0.2731,fs,gs,hs,0.8,0.8,7,1.0,0.05
21.0,0.0585899999999999,fs,gs,hs,0.8,0.8,7,1.0,0.05
46.0,0.0,fs,gs,hs,0.8,0.8,7,1.0,0.05
100.0,0.0,fs,gs,hs,0.8,0.8,7,1.0,0.05
215.0,0.0,fs,gs,hs,0.8,0.8,7,1.0,0.05
464.0,0.0,fs,gs,hs,0.8,0.8,7,1.0,0.05
1000.0,0.0,fs,gs,hs,0.8,0.8,7,1.0,0.05
1.0,1.0,fd,gs,hs,0.8,0.8,7,1.1,0.1
2.0,0.74224,fd,gs,hs,0.8,0.8,7,1.1,0.1
4.0,0.647,fd,gs,hs,0.8,0.8,7,1.1,0.1
10.0,0.6328,fd,gs,hs,0.8,0.8,7,1.1,0.1
21.0,0.66843,fd,gs,hs,0.8,0.8,7,1.1,0.1
46.0,0.62238,fd,gs,hs,0.8,0.8,7,1.1,0.1
100.0,0.907,fd,gs,hs,0.8,0.8,7,1.1,0.1
215.0,0.96965,fd,gs,hs,0.8,0.8,7,1.1,0.1
464.0,0.92336,fd,gs,hs,0.8,0.8,7,1.1,0.1
1000.0,1.01,fd,gs,hs,0.8,0.8,7,1.1,0.1
1.0,1.0,fs,gs,hs,1.0,0.6,7,0.9,0.01
2.0,0.59808,fs,gs,hs,1.0,0.6,7,0.9,0.01
4.0,0.38128,fs,gs,hs,1.0,0.6,7,0.9,0.01
10.0,0.1224,fs,gs,hs,1.0,0.6,7,0.9,0.01
21.0,0.01827,fs,gs,hs,1.0,0.6,7,0.9,0.01
46.0,0.00046,fs,gs,hs,1.0,0.6,7,0.9,0.01
100.0,0.0,fs,gs,hs,1.0,0.6,7,0.9,0.01
215.0,0.0,fs,gs,hs,1.0,0.6,7,0.9,0.01
464.0,0.0,fs,gs,hs,1.0,0.6,7,0.9,0.01
1000.0,0.0,fs,gs,hs,1.0,0.6,7,0.9,0.01
1.0,1.0,fd,gs,hs,0.9,0.5,5,0.9,0.01
2.0,0.6243,fd,gs,hs,0.9,0.5,5,0.9,0.01
4.0,0.38388,fd,gs,hs,0.9,0.5,5,0.9,0.01
10.0,0.0972,fd,gs,hs,0.9,0.5,5,0.9,0.01
21.0,0.00483,fd,gs,hs,0.9,0.5,5,0.9,0.01
46.0,0.0,fd,gs,hs,0.9,0.5,5,0.9,0.01
100.0,0.0,fd,gs,hs,0.9,0.5,5,0.9,0.01
215.0,0.0,fd,gs,hs,0.9,0.5,5,0.9,0.01
464.0,0.0,fd,gs,hs,0.9,0.5,5,0.9,0.01
1000.0,0.0,fd,gs,hs,0.9,0.5,5,0.9,0.01
1.0,1.0,fd,gs,hs,0.9,0.7,3,1.0,0.1
2.0,0.69894,fd,gs,hs,0.9,0.7,3,1.0,0.1
4.0,0.52784,fd,gs,hs,0.9,0.7,3,1.0,0.1
10.0,0.3515,fd,gs,hs,0.9,0.7,3,1.0,0.1
21.0,0.21735,fd,gs,hs,0.9,0.7,3,1.0,0.1
46.0,0.03772,fd,gs,hs,0.9,0.7,3,1.0,0.1
100.0,0.0,fd,gs,hs,0.9,0.7,3,1.0,0.1
215.0,0.0,fd,gs,hs,0.9,0.7,3,1.0,0.1
464.0,0.0,fd,gs,hs,0.9,0.7,3,1.0,0.1
1000.0,0.0,fd,gs,hs,0.9,0.7,3,1.0,0.1
1.0,1.0,fd,gs,ss,0.6,0.6,3,0.9,0.05
2.0,1.34428,fd,gs,ss,0.6,0.6,3,0.9,0.05
4.0,1.27288,fd,gs,ss,0.6,0.6,3,0.9,0.05
10.0,0.9959,fd,gs,ss,0.6,0.6,3,0.9,0.05
21.0,0.98385,fd,gs,ss,0.6,0.6,3,0.9,0.05
46.0,1.01108,fd,gs,ss,0.6,0.6,3,0.9,0.05
100.0,0.942,fd,gs,ss,0.6,0.6,3,0.9,0.05
215.0,0.8986999999999999,fd,gs,ss,0.6,0.6,3,0.9,0.05
464.0,1.0672,fd,gs,ss,0.6,0.6,3,0.9,0.05
1000.0,0.92,fd,gs,ss,0.6,0.6,3,0.9,0.05
1.0,1.0,fd,gs,ss,0.7,0.8,7,0.9,0.05
2.0,1.1459,fd,gs,ss,0.7,0.8,7,0.9,0.05
4.0,1.01136,fd,gs,ss,0.7,0.8,7,0.9,0.05
10.0,0.8788,fd,gs,ss,0.7,0.8,7,0.9,0.05
21.0,0.86898,fd,gs,ss,0.7,0.8,7,0.9,0.05
46.0,0.88274,fd,gs,ss,0.7,0.8,7,0.9,0.05
100.0,0.855,fd,gs,ss,0.7,0.8,7,0.9,0.05
215.0,0.8557,fd,gs,ss,0.7,0.8,7,0.9,0.05
464.0,0.86768,fd,gs,ss,0.7,0.8,7,0.9,0.05
1000.0,0.86,fd,gs,ss,0.7,0.8,7,0.9,0.05
1.0,1.0,fs,gs,hs,0.9,0.6,3,1.1,0.05
2.0,0.77684,fs,gs,hs,0.9,0.6,3,1.1,0.05
4.0,0.72548,fs,gs,hs,0.9,0.6,3,1.1,0.05
10.0,0.8182,fs,gs,hs,0.9,0.6,3,1.1,0.05
21.0,1.28835,fs,gs,hs,0.9,0.6,3,1.1,0.05
46.0,2.5576,fs,gs,hs,0.9,0.6,3,1.1,0.05
100.0,4.067,fs,gs,hs,0.9,0.6,3,1.1,0.05
215.0,9.9072,fs,gs,hs,0.9,0.6,3,1.1,0.05
464.0,23.00512,fs,gs,hs,0.9,0.6,3,1.1,0.05
1000.0,51.15,fs,gs,hs,0.9,0.6,3,1.1,0.05
1.0,1.0,fs,gs,ss,0.6,0.5,5,1.0,0.01
2.0,1.51842,fs,gs,ss,0.6,0.5,5,1.0,0.01
4.0,1.65696,fs,gs,ss,0.6,0.5,5,1.0,0.01
10.0,1.4388999999999998,fs,gs,ss,0.6,0.5,5,1.0,0.01
21.0,1.76064,fs,gs,ss,0.6,0.5,5,1.0,0.01
46.0,2.60544,fs,gs,ss,0.6,0.5,5,1.0,0.01
100.0,4.787,fs,gs,ss,0.6,0.5,5,1.0,0.01
215.0,10.53715,fs,gs,ss,0.6,0.5,5,1.0,0.01
464.0,22.16992,fs,gs,ss,0.6,0.5,5,1.0,0.01
1000.0,46.53,fs,gs,ss,0.6,0.5,5,1.0,0.01
1.0,1.0,fs,gs,hs,0.8,0.8,7,1.1,0.05
2.0,0.72502,fs,gs,hs,0.8,0.8,7,1.1,0.05
4.0,0.64608,fs,gs,hs,0.8,0.8,7,1.1,0.05
10.0,0.64,fs,gs,hs,0.8,0.8,7,1.1,0.05
21.0,0.6531,fs,gs,hs,0.8,0.8,7,1.1,0.05
